Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:48:52:147,0.03,-0.01,-0.99,0.57,-265.80,-72.60,-91.10,167.55
20:48:52:701,0.03,-0.02,-1.00,0.58,-265.70,-72.00,-92.20,167.61
20:48:53:255,0.03,-0.01,-0.99,0.57,-266.50,-72.40,-90.10,167.71
20:48:53:809,0.03,-0.01,-1.00,0.58,-265.90,-72.30,-92.10,167.74
20:48:54:363,0.03,-0.01,-0.99,0.57,-265.50,-72.40,-92.40,167.60
20:48:54:917,0.03,-0.01,-0.99,0.57,-266.30,-72.70,-92.20,168.03
20:48:55:471,0.03,-0.01,-1.00,0.58,-265.80,-72.80,-92.30,167.80
20:48:56:025,0.03,-0.01,-0.99,0.57,-266.00,-71.70,-90.50,167.42
20:48:56:579,0.02,-0.01,-0.99,0.57,-265.00,-71.60,-93.90,167.50
20:48:57:133,0.03,-0.02,-0.99,0.57,-265.30,-73.60,-91.00,167.41
20:48:57:690,0.03,-0.01,-1.00,0.58,-265.20,-70.80,-91.50,167.05
20:48:58:241,0.02,-0.02,-0.99,0.57,-265.70,-71.70,-93.20,167.75
20:48:58:795,0.03,-0.01,-1.00,0.58,-265.40,-71.00,-89.40,166.80
20:48:59:350,0.02,-0.01,-0.99,0.57,-265.80,-70.90,-92.80,167.62
20:48:59:903,0.03,-0.01,-1.00,0.58,-265.40,-72.70,-92.30,167.57
20:49:00:457,0.03,-0.01,-0.99,0.57,-264.90,-73.60,-92.10,167.40
20:49:01:014,0.02,-0.01,-1.00,0.57,-265.80,-72.40,-91.90,167.67
20:49:01:565,0.03,-0.01,-0.99,0.57,-264.90,-72.50,-93.70,167.54
20:49:02:119,0.03,-0.02,-1.00,0.58,-265.00,-73.30,-92.50,167.49
20:49:02:673,0.03,-0.01,-1.00,0.58,-265.80,-71.20,-93.80,167.85
20:49:03:227,0.03,-0.01,-1.01,0.58,-265.10,-72.90,-92.00,167.39
20:49:03:781,0.03,-0.01,-0.99,0.57,-265.30,-71.90,-95.20,167.95
20:49:04:335,0.02,-0.01,-0.99,0.57,-266.50,-71.40,-92.30,167.97
20:49:04:889,0.03,-0.01,-1.00,0.58,-266.00,-73.30,-91.90,167.90
20:49:05:443,0.03,-0.01,-1.00,0.58,-265.80,-70.80,-90.00,167.10
20:49:05:997,0.03,-0.01,-0.99,0.57,-265.00,-72.30,-90.20,166.92
20:49:06:551,0.03,-0.01,-0.99,0.57,-265.40,-70.40,-92.30,167.24
20:49:07:105,0.03,-0.01,-1.00,0.58,-265.60,-71.10,-92.70,167.52
20:49:07:659,0.03,-0.02,-0.99,0.57,-265.70,-72.50,-90.70,167.41
20:49:08:213,0.03,-0.01,-0.99,0.57,-266.20,-72.40,-92.40,167.97
20:49:08:767,0.03,-0.01,-1.00,0.58,-265.80,-72.00,-91.90,167.61
20:49:09:321,0.03,-0.01,-1.00,0.58,-266.50,-71.40,-93.70,168.23
20:49:09:875,0.03,-0.01,-0.98,0.57,-266.00,-73.40,-92.70,168.06
20:49:10:429,0.03,-0.02,-1.00,0.58,-266.00,-71.90,-92.30,167.77
20:49:10:983,0.03,-0.01,-0.99,0.57,-265.40,-72.40,-93.40,167.73
20:49:11:537,0.03,-0.01,-1.00,0.58,-264.80,-72.10,-90.90,166.91
20:49:12:091,0.02,-0.01,-0.99,0.57,-264.70,-71.20,-89.70,166.51
20:49:12:644,0.05,0.00,-1.12,0.64,-266.70,-71.00,-91.30,167.83
20:49:13:198,0.03,-0.01,-1.01,0.58,-265.40,-72.40,-91.60,167.40
20:49:13:752,0.02,-0.01,-0.99,0.57,-266.40,-71.80,-92.90,168.08
20:49:14:306,0.03,-0.01,-1.00,0.58,-265.80,-70.70,-92.30,167.50
20:49:14:860,0.02,-0.01,-0.99,0.57,-265.20,-71.30,-90.60,166.96
20:49:15:414,0.03,-0.01,-0.99,0.57,-265.20,-71.50,-91.40,167.13
20:49:15:968,0.03,-0.01,-1.00,0.58,-265.10,-72.00,-91.90,167.24
20:49:16:522,0.03,-0.01,-0.99,0.57,-266.00,-72.00,-91.80,167.70
20:49:17:076,0.03,-0.01,-1.00,0.58,-264.80,-73.10,-91.50,167.17
20:49:17:630,0.03,-0.00,-1.00,0.58,-265.50,-72.10,-92.90,167.65
20:49:18:184,0.03,-0.01,-1.00,0.58,-264.60,-72.10,-93.80,167.34
20:49:18:738,0.03,-0.01,-1.00,0.58,-264.90,-72.00,-90.60,166.90
20:49:19:292,0.03,-0.01,-1.00,0.58,-265.10,-72.60,-91.30,167.22
20:49:19:846,0.03,-0.01,-0.99,0.57,-264.20,-72.00,-93.40,167.04
20:49:20:400,0.03,-0.01,-1.00,0.58,-264.60,-72.60,-90.40,166.79
20:49:20:954,0.03,-0.02,-1.00,0.58,-265.70,-71.50,-94.20,167.91
20:49:21:508,0.03,-0.02,-1.00,0.58,-264.20,-72.20,-91.40,166.70
20:49:22:062,0.02,-0.01,-0.99,0.57,-265.70,-72.40,-92.00,167.63
20:49:22:617,0.03,-0.01,-1.00,0.58,-264.00,-72.70,-93.00,166.96
20:49:23:170,0.03,-0.01,-0.98,0.57,-266.00,-71.60,-92.70,167.81
20:49:23:724,0.03,-0.01,-1.00,0.58,-265.10,-72.40,-92.40,167.39
20:49:24:278,0.03,-0.01,-0.99,0.57,-265.30,-72.60,-92.20,167.49
20:49:24:832,0.03,-0.02,-0.99,0.57,-265.50,-73.40,-93.40,167.93
20:49:25:386,0.03,-0.01,-1.00,0.58,-264.90,-71.80,-93.70,167.44
20:49:25:940,0.03,-0.01,-0.99,0.57,-265.00,-72.10,-91.80,167.18
20:49:26:494,0.02,-0.01,-0.99,0.57,-263.60,-72.60,-91.20,166.41
20:49:27:048,0.02,-0.01,-0.99,0.57,-265.70,-71.60,-91.50,167.43
20:49:27:602,0.03,-0.01,-1.01,0.58,-264.80,-72.80,-91.10,167.05
20:49:28:156,0.03,-0.02,-0.99,0.57,-265.00,-71.90,-94.10,167.58
20:49:28:710,0.03,-0.01,-0.99,0.57,-265.70,-71.80,-93.30,167.79
20:49:29:264,0.03,-0.02,-1.00,0.58,-266.30,-70.50,-93.00,167.86
20:49:29:818,0.02,-0.01,-1.00,0.58,-264.80,-73.00,-94.20,167.65
20:49:30:372,0.03,-0.01,-0.99,0.57,-266.00,-71.10,-93.90,167.96
20:49:30:926,0.03,-0.01,-1.00,0.58,-265.20,-71.90,-90.80,167.08
20:49:31:480,0.03,-0.02,-1.00,0.58,-266.20,-72.70,-92.50,168.03
20:49:32:034,0.03,-0.01,-0.99,0.57,-266.50,-72.70,-90.80,167.88
20:49:32:588,0.03,-0.01,-0.99,0.57,-266.40,-72.10,-90.70,167.72
20:49:33:142,0.03,-0.01,-1.00,0.58,-264.40,-71.80,-91.30,166.73
20:49:33:700,0.03,-0.01,-1.00,0.58,-264.00,-72.90,-90.40,166.52
20:49:34:250,0.02,-0.01,-1.00,0.58,-265.90,-72.90,-92.60,167.92
20:49:34:804,0.03,-0.02,-1.00,0.58,-265.40,-72.00,-92.60,167.53
20:49:35:358,0.03,-0.01,-0.99,0.57,-265.10,-72.00,-91.80,167.22
20:49:35:912,0.03,-0.01,-1.00,0.58,-265.20,-72.30,-92.60,167.46
20:49:36:466,0.03,-0.01,-0.99,0.57,-265.00,-72.40,-91.60,167.19
20:49:37:020,0.03,-0.01,-1.00,0.58,-263.90,-73.00,-91.60,166.70
20:49:37:574,0.03,-0.01,-0.99,0.57,-264.00,-72.50,-92.10,166.77
20:49:38:128,0.03,-0.02,-1.00,0.58,-265.00,-71.80,-91.60,167.10
20:49:38:682,0.03,-0.01,-1.00,0.58,-266.20,-72.10,-91.50,167.76
20:49:39:236,0.03,-0.01,-0.99,0.57,-265.00,-71.40,-91.40,167.01
20:49:39:790,0.02,-0.01,-0.99,0.57,-263.50,-74.20,-92.90,166.90
20:49:40:344,0.03,-0.01,-1.00,0.58,-265.90,-72.40,-93.00,167.92
20:49:40:898,0.03,-0.01,-1.00,0.57,-265.50,-72.50,-92.10,167.56
20:49:41:452,0.03,-0.01,-1.00,0.58,-265.20,-71.60,-93.50,167.53
20:49:42:006,0.03,-0.01,-0.99,0.57,-263.90,-71.10,-90.30,166.19
20:49:42:560,0.03,-0.01,-1.00,0.58,-265.60,-72.30,-94.70,168.07
20:49:43:114,0.03,-0.01,-0.99,0.57,-265.10,-73.50,-95.20,168.07
20:49:43:668,0.03,-0.01,-0.99,0.57,-265.20,-72.90,-92.10,167.46
20:49:44:227,0.03,-0.02,-0.99,0.57,-264.80,-73.30,-93.70,167.60
20:49:44:776,0.03,-0.01,-0.99,0.57,-265.30,-71.90,-91.00,167.17
20:49:45:330,0.03,-0.01,-0.99,0.57,-265.10,-70.60,-94.40,167.50
20:49:45:885,0.03,-0.01,-1.00,0.58,-265.50,-71.50,-90.90,167.20
20:49:46:438,0.02,-0.01,-0.99,0.57,-266.00,-72.30,-93.80,168.11
20:49:46:992,0.03,-0.01,-1.00,0.58,-265.30,-71.90,-91.60,167.28
20:49:47:547,0.03,-0.01,-0.99,0.57,-265.80,-72.70,-92.30,167.78
20:49:48:100,0.03,-0.02,-0.99,0.57,-265.60,-72.90,-92.10,167.67
20:49:48:654,0.02,-0.02,-1.00,0.58,-265.70,-72.30,-92.90,167.78
20:49:49:209,0.03,-0.01,-1.00,0.58,-265.10,-72.30,-92.80,167.45
20:49:49:762,0.03,-0.01,-1.00,0.58,-265.10,-71.20,-92.40,167.22
20:49:50:317,0.03,-0.01,-0.99,0.57,-264.40,-73.10,-93.20,167.27
20:49:50:871,0.03,-0.01,-0.99,0.57,-264.80,-72.60,-92.30,167.24
20:49:51:425,0.03,-0.01,-0.99,0.57,-264.80,-71.50,-93.00,167.21
20:49:51:978,0.03,-0.01,-1.00,0.58,-265.10,-71.80,-93.20,167.45
20:49:52:533,0.03,-0.02,-1.00,0.58,-266.00,-71.90,-91.50,167.63
20:49:53:087,0.03,-0.01,-0.99,0.57,-265.00,-72.90,-93.30,167.58
20:49:53:640,0.02,-0.01,-1.00,0.58,-265.40,-71.80,-92.90,167.55
20:49:54:195,0.03,-0.01,-1.00,0.58,-265.90,-72.00,-94.30,168.11
20:49:54:755,0.03,-0.02,-1.00,0.58,-264.70,-73.00,-94.20,167.60
20:49:55:302,0.03,-0.02,-0.99,0.57,-265.70,-72.50,-92.80,167.79
20:49:55:857,0.03,-0.01,-1.00,0.58,-264.60,-72.80,-93.20,167.33
20:49:56:411,0.03,-0.02,-0.99,0.57,-264.20,-72.30,-93.40,167.09
20:49:56:965,0.03,-0.02,-0.98,0.57,-265.00,-72.60,-90.30,166.98
20:49:57:519,0.02,-0.02,-0.99,0.57,-264.70,-70.60,-90.80,166.63
20:49:58:073,0.03,-0.02,-0.99,0.57,-264.70,-72.80,-91.90,167.14
20:49:58:627,0.03,-0.01,-0.99,0.57,-265.60,-72.40,-93.50,167.86
20:49:59:181,0.03,-0.01,-1.00,0.57,-265.00,-72.60,-91.30,167.16
20:49:59:735,0.03,-0.01,-0.99,0.57,-264.60,-70.40,-92.50,166.86
20:50:00:289,0.03,-0.01,-0.99,0.57,-265.10,-72.20,-92.40,167.36
20:50:00:843,0.03,-0.01,-0.99,0.57,-265.80,-73.40,-91.50,167.74
20:50:01:397,0.03,-0.01,-1.00,0.58,-266.00,-72.50,-90.40,167.52
20:50:01:951,0.03,-0.01,-0.99,0.57,-264.70,-72.30,-93.90,167.44
20:50:02:505,0.03,-0.01,-1.00,0.58,-264.40,-72.00,-90.00,166.52
20:50:03:059,0.03,-0.01,-0.99,0.57,-265.70,-70.90,-93.90,167.77
20:50:03:613,0.03,-0.01,-0.99,0.57,-265.90,-74.10,-92.00,167.99
20:50:04:167,0.03,-0.01,-0.99,0.57,-264.70,-74.50,-93.70,167.73
20:50:04:721,0.03,-0.01,-0.99,0.57,-265.10,-73.00,-93.60,167.70
20:50:05:276,0.03,-0.01,-0.99,0.57,-265.20,-71.90,-92.50,167.39
20:50:05:829,0.03,-0.01,-1.00,0.58,-266.20,-72.10,-93.10,168.06
20:50:06:383,0.03,-0.01,-0.99,0.57,-265.20,-71.00,-93.20,167.39
20:50:06:937,0.03,-0.01,-1.00,0.58,-265.00,-72.60,-92.00,167.29
20:50:07:491,0.03,-0.01,-0.99,0.57,-265.40,-71.00,-91.40,167.16
20:50:08:045,0.03,-0.01,-1.00,0.58,-265.60,-72.50,-92.10,167.61
20:50:08:599,0.03,-0.01,-0.99,0.57,-264.30,-71.70,-92.70,166.92
20:50:09:153,0.03,-0.01,-1.01,0.58,-265.70,-72.20,-93.90,167.95
20:50:09:707,0.03,-0.01,-0.99,0.57,-264.90,-72.90,-91.90,167.26
20:50:10:261,0.03,-0.01,-1.00,0.58,-265.20,-72.10,-92.60,167.44
20:50:10:815,0.03,-0.01,-0.99,0.57,-265.00,-71.20,-90.90,166.89
20:50:11:369,0.03,-0.01,-1.00,0.58,-266.20,-72.10,-91.40,167.74
20:50:11:923,0.03,-0.02,-1.00,0.58,-265.80,-72.70,-90.20,167.40
20:50:12:477,0.03,-0.01,-0.99,0.57,-265.20,-70.70,-93.60,167.42
20:50:13:031,0.03,-0.01,-0.99,0.57,-265.00,-72.10,-91.80,167.18
20:50:13:585,0.03,-0.01,-0.99,0.57,-266.20,-72.40,-90.80,167.68
20:50:14:139,0.02,-0.01,-1.00,0.57,-266.40,-73.30,-91.60,168.06
20:50:14:693,0.02,-0.01,-0.99,0.57,-266.20,-70.20,-91.50,167.49
20:50:15:248,0.02,-0.02,-1.00,0.57,-265.80,-71.70,-92.60,167.70
20:50:15:801,0.03,-0.01,-1.00,0.58,-266.40,-73.30,-93.20,168.35
20:50:16:355,0.03,-0.01,-0.99,0.57,-264.70,-72.40,-94.00,167.48
20:50:16:909,0.03,-0.01,-0.99,0.57,-264.20,-72.00,-93.60,167.08
20:50:17:463,0.03,-0.01,-1.00,0.58,-265.80,-72.80,-91.90,167.73
20:50:18:017,0.03,-0.02,-1.00,0.58,-265.00,-71.40,-93.70,167.43
20:50:18:571,0.03,-0.01,-1.00,0.58,-265.50,-72.00,-93.50,167.75
20:50:19:125,0.03,-0.01,-0.99,0.57,-264.50,-72.60,-93.90,167.38
20:50:19:679,0.03,-0.01,-0.99,0.57,-265.00,-72.80,-94.20,167.73
20:50:20:233,0.03,-0.01,-1.00,0.58,-265.20,-70.70,-93.30,167.37
20:50:20:787,0.02,-0.01,-0.99,0.57,-266.50,-72.20,-93.80,168.36
20:50:21:341,0.03,-0.01,-0.99,0.57,-264.70,-72.20,-93.70,167.39
20:50:21:895,0.03,-0.01,-1.00,0.58,-264.80,-70.70,-92.00,166.91
20:50:22:449,0.03,-0.01,-0.99,0.57,-264.60,-72.90,-94.20,167.53
20:50:23:003,0.03,-0.01,-1.00,0.58,-266.10,-71.90,-94.90,168.31
20:50:23:557,0.03,-0.01,-1.00,0.58,-264.90,-72.90,-94.00,167.65
20:50:24:111,0.03,-0.01,-0.99,0.57,-264.40,-72.20,-92.80,167.06
20:50:24:665,0.03,-0.01,-0.99,0.57,-264.90,-72.20,-93.20,167.40
20:50:25:219,0.03,-0.01,-0.99,0.57,-264.80,-71.70,-92.10,167.08
20:50:25:773,0.03,-0.01,-0.99,0.57,-265.30,-71.60,-91.10,167.14
20:50:26:327,0.03,-0.01,-0.99,0.57,-264.90,-71.80,-92.70,167.25
20:50:26:881,0.03,-0.01,-1.00,0.58,-265.00,-71.70,-93.10,167.37
20:50:27:435,0.03,-0.01,-1.00,0.58,-265.60,-72.60,-91.70,167.55
20:50:27:989,0.03,-0.01,-0.99,0.57,-265.00,-72.30,-93.90,167.60
20:50:28:543,0.03,-0.01,-1.00,0.58,-264.00,-72.40,-92.90,166.90
20:50:29:097,0.03,-0.01,-0.99,0.57,-265.70,-71.20,-91.10,167.30
20:50:29:651,0.03,-0.01,-1.00,0.58,-264.00,-72.60,-93.50,167.04
20:50:30:205,0.03,-0.01,-1.00,0.58,-265.80,-72.40,-93.10,167.89
20:50:30:759,0.02,-0.02,-1.00,0.58,-265.20,-72.70,-90.40,167.12
20:50:31:313,0.03,-0.01,-0.99,0.57,-265.40,-72.90,-91.20,167.40
20:50:31:867,0.03,-0.01,-0.99,0.57,-264.10,-71.40,-92.60,166.75
20:50:32:421,0.03,-0.01,-1.01,0.58,-265.50,-73.20,-91.50,167.55
20:50:32:975,0.03,-0.01,-1.00,0.58,-264.60,-72.10,-91.70,166.95
20:50:33:529,0.03,-0.01,-0.99,0.57,-266.30,-72.60,-92.10,168.00
20:50:34:083,0.03,-0.01,-0.99,0.57,-266.40,-72.20,-91.60,167.90
20:50:34:637,0.02,-0.01,-0.99,0.57,-264.70,-72.10,-93.80,167.39
20:50:35:191,0.03,-0.01,-0.99,0.57,-264.80,-71.60,-91.80,167.01
20:50:35:745,0.03,-0.01,-1.00,0.57,-265.50,-72.50,-91.90,167.52
20:50:36:299,0.03,-0.01,-0.99,0.57,-265.80,-71.40,-93.70,167.86
20:50:36:853,0.03,-0.01,-0.99,0.57,-265.10,-71.70,-92.60,167.33
20:50:37:407,0.03,-0.01,-0.99,0.57,-265.40,-73.40,-93.00,167.80
20:50:37:961,0.03,-0.01,-1.00,0.58,-264.60,-72.00,-93.60,167.29
20:50:38:516,0.03,-0.01,-0.98,0.57,-265.70,-72.00,-94.20,167.98
20:50:39:069,0.03,-0.02,-0.99,0.57,-264.80,-72.20,-91.40,167.02
20:50:39:623,0.03,-0.01,-0.99,0.57,-264.20,-73.80,-92.90,167.21
20:50:40:177,0.02,-0.01,-0.99,0.57,-265.50,-70.90,-93.50,167.59
20:50:40:731,0.03,-0.01,-0.99,0.57,-264.80,-71.10,-91.60,166.90
20:50:41:286,0.03,-0.01,-0.99,0.57,-265.80,-73.10,-93.10,167.99
20:50:41:839,0.02,-0.02,-0.99,0.57,-264.40,-73.00,-91.60,166.96
20:50:42:393,0.03,-0.01,-0.99,0.57,-265.00,-72.00,-94.00,167.58
20:50:42:947,0.02,-0.01,-1.00,0.58,-264.70,-72.40,-94.80,167.63
20:50:43:501,0.03,-0.01,-0.99,0.57,-265.10,-72.70,-94.70,167.86
20:50:44:055,0.03,-0.01,-1.00,0.58,-265.30,-72.50,-93.00,167.62
20:50:44:609,0.03,-0.01,-0.99,0.57,-265.40,-71.10,-93.60,167.58
20:50:45:163,0.03,-0.01,-1.00,0.58,-264.90,-71.60,-91.70,167.04
20:50:45:717,0.03,-0.01,-0.99,0.57,-264.80,-71.90,-91.90,167.07
20:50:46:271,0.03,-0.01,-1.00,0.58,-264.80,-73.00,-92.70,167.37
20:50:46:825,0.02,-0.01,-1.00,0.58,-264.20,-70.50,-92.70,166.70
20:50:47:379,0.03,-0.01,-0.99,0.57,-264.80,-72.10,-93.40,167.37
20:50:47:933,0.03,-0.01,-0.99,0.57,-265.00,-72.60,-90.90,167.09
20:50:48:487,0.03,-0.01,-0.99,0.57,-265.00,-71.10,-93.00,167.26
20:50:49:041,0.02,-0.01,-0.99,0.57,-265.80,-72.30,-93.10,167.87
20:50:49:595,0.03,-0.01,-0.99,0.57,-265.20,-72.00,-92.80,167.46
20:50:50:149,0.03,-0.01,-0.98,0.57,-263.90,-72.40,-92.60,166.79
20:50:50:703,0.03,-0.01,-0.99,0.57,-263.80,-71.60,-97.10,167.48
20:50:51:257,0.02,-0.01,-1.00,0.58,-264.90,-73.10,-91.20,167.17
20:50:51:814,0.03,-0.01,-1.00,0.58,-265.80,-71.60,-92.30,167.63
20:50:52:365,0.03,-0.02,-1.00,0.58,-265.70,-73.00,-91.20,167.57
20:50:52:919,0.03,-0.01,-0.99,0.57,-265.10,-72.20,-92.30,167.34
20:50:53:473,0.03,-0.01,-0.99,0.57,-265.50,-73.00,-93.40,167.87
20:50:54:027,0.03,-0.01,-0.99,0.57,-265.90,-73.00,-92.60,167.94
20:50:54:581,0.03,-0.01,-0.99,0.57,-264.50,-72.50,-92.50,167.11
20:50:55:135,0.03,-0.01,-0.99,0.57,-265.80,-73.00,-93.70,168.09
20:50:55:689,0.02,-0.01,-1.00,0.58,-265.30,-72.10,-93.20,167.60
20:50:56:243,0.03,-0.01,-0.99,0.57,-264.90,-72.50,-94.10,167.61
20:50:56:797,0.03,-0.01,-0.99,0.57,-266.20,-70.40,-91.80,167.58
20:50:57:351,0.03,-0.01,-1.01,0.58,-265.10,-72.90,-93.80,167.72
20:50:57:905,0.03,-0.01,-0.99,0.57,-265.30,-72.50,-89.60,167.00
20:50:58:459,0.03,-0.01,-0.99,0.57,-266.10,-72.80,-93.20,168.12
20:50:59:013,0.03,-0.01,-1.00,0.58,-266.00,-72.00,-91.90,167.72
20:50:59:567,0.03,-0.02,-1.00,0.58,-264.80,-73.70,-93.80,167.68
20:51:00:121,0.03,-0.01,-0.99,0.57,-265.80,-72.70,-91.70,167.67
20:51:00:675,0.02,-0.01,-1.00,0.58,-265.30,-72.10,-92.60,167.49
20:51:01:229,0.03,-0.01,-0.99,0.57,-265.40,-72.80,-93.90,167.88
20:51:01:783,0.03,-0.01,-1.00,0.58,-266.50,-71.60,-91.30,167.81
20:51:02:337,0.03,-0.01,-1.00,0.58,-265.50,-70.90,-94.20,167.72
20:51:02:891,0.03,-0.01,-0.99,0.57,-265.20,-72.70,-95.00,167.97
20:51:03:445,0.03,-0.01,-1.00,0.58,-265.40,-72.40,-90.70,167.24
20:51:03:999,0.03,-0.01,-0.99,0.57,-265.50,-71.80,-93.70,167.75
20:51:04:553,0.02,-0.02,-0.99,0.57,-265.70,-72.20,-92.70,167.73
20:51:05:107,0.03,-0.01,-1.00,0.58,-265.40,-73.20,-93.70,167.90
20:51:05:661,0.03,-0.01,-1.00,0.58,-265.80,-73.50,-94.10,168.23
20:51:06:215,0.04,-0.02,-1.00,0.58,-265.70,-72.90,-91.80,167.67
20:51:06:769,0.03,-0.02,-0.98,0.57,-266.70,-72.80,-92.80,168.37
20:51:07:323,0.03,-0.01,-0.99,0.57,-266.10,-71.90,-92.40,167.85
20:51:07:877,0.03,-0.01,-0.99,0.57,-266.20,-72.40,-92.70,168.03
20:51:08:431,0.03,-0.02,-0.99,0.57,-266.10,-73.20,-93.10,168.16
20:51:08:985,0.03,-0.01,-1.00,0.58,-266.30,-74.10,-91.60,168.12
20:51:09:539,0.03,-0.01,-1.00,0.58,-266.10,-71.90,-92.70,167.90
20:51:10:093,0.03,-0.02,-0.99,0.57,-266.00,-72.00,-92.60,167.84
20:51:10:647,0.03,-0.02,-0.99,0.57,-266.60,-72.90,-92.00,168.18
20:51:11:201,0.03,-0.01,-0.99,0.57,-265.10,-72.50,-93.40,167.59
20:51:11:755,0.03,-0.01,-1.00,0.58,-265.20,-72.20,-93.50,167.62
20:51:12:309,0.02,-0.01,-1.00,0.58,-265.20,-71.50,-92.70,167.37
20:51:12:863,0.03,-0.01,-1.00,0.58,-266.20,-72.90,-92.20,168.01
20:51:13:418,0.03,-0.01,-0.99,0.57,-265.50,-72.50,-92.10,167.56
20:51:13:971,0.03,-0.01,-0.99,0.57,-264.60,-72.20,-91.70,166.97
20:51:14:525,0.03,-0.01,-1.00,0.58,-265.50,-72.10,-92.60,167.59
20:51:15:079,0.03,-0.01,-0.99,0.57,-266.10,-72.20,-92.20,167.85
20:51:15:633,0.03,-0.01,-1.00,0.58,-265.90,-73.60,-93.90,168.26
20:51:16:187,0.03,-0.01,-0.99,0.57,-264.70,-72.40,-92.10,167.12
20:51:16:741,0.03,-0.01,-0.99,0.57,-264.30,-71.80,-93.50,167.08
20:51:17:304,0.03,-0.01,-1.00,0.58,-266.60,-72.20,-92.00,168.08
20:51:17:849,0.03,-0.01,-0.99,0.57,-263.40,-73.00,-94.00,166.88
20:51:18:403,0.03,-0.01,-0.99,0.57,-266.90,-73.60,-92.10,168.46
20:51:18:958,0.03,-0.02,-0.99,0.57,-266.00,-72.40,-90.90,167.59
20:51:19:511,0.03,-0.01,-0.99,0.57,-266.50,-73.40,-93.10,168.40
20:51:20:066,0.03,-0.02,-1.00,0.58,-264.60,-72.90,-91.70,167.07
20:51:20:620,0.03,-0.01,-1.00,0.58,-263.70,-73.00,-93.50,166.94
20:51:21:173,0.03,-0.02,-0.99,0.57,-265.90,-72.40,-91.30,167.61
20:51:21:728,0.03,-0.01,-1.00,0.58,-265.50,-73.10,-91.10,167.46
20:51:22:282,0.03,-0.01,-0.98,0.57,-265.20,-71.50,-94.00,167.61
20:51:22:836,0.02,-0.01,-1.00,0.58,-264.60,-74.20,-93.50,167.59
20:51:23:390,0.03,-0.01,-1.00,0.58,-265.40,-71.00,-92.10,167.29
20:51:23:944,0.03,-0.01,-0.99,0.57,-265.10,-72.90,-92.50,167.48
20:51:24:498,0.03,-0.01,-0.99,0.57,-265.00,-73.30,-94.00,167.76
20:51:25:052,0.02,-0.01,-1.00,0.57,-266.50,-71.20,-90.30,167.58
20:51:25:606,0.03,-0.01,-1.00,0.58,-264.50,-71.40,-90.90,166.65
20:51:26:160,0.02,-0.01,-0.99,0.57,-263.80,-71.40,-91.30,166.36
20:51:26:714,0.03,-0.01,-0.99,0.57,-263.90,-71.90,-93.30,166.85
20:51:27:268,0.03,-0.02,-0.99,0.57,-265.50,-71.40,-92.10,167.40
20:51:27:822,0.03,-0.02,-1.00,0.58,-264.50,-73.40,-92.70,167.27
20:51:28:376,0.03,-0.02,-0.99,0.57,-264.30,-72.20,-92.80,167.01
20:51:28:930,0.03,-0.01,-0.99,0.57,-263.30,-72.10,-91.60,166.25
20:51:29:484,0.03,-0.02,-0.99,0.57,-265.20,-73.00,-93.90,167.81
20:51:30:038,0.03,-0.01,-1.00,0.58,-264.00,-71.80,-93.10,166.85
20:51:30:592,0.03,-0.01,-0.99,0.57,-265.70,-73.30,-90.70,167.53
20:51:31:146,0.03,-0.01,-0.99,0.57,-265.30,-71.40,-92.60,167.39
20:51:31:700,0.02,-0.01,-1.00,0.58,-264.00,-71.90,-91.00,166.48
20:51:32:254,0.02,-0.01,-0.99,0.57,-265.10,-73.10,-92.70,167.55
20:51:32:808,0.03,-0.01,-0.99,0.57,-265.60,-72.80,-91.90,167.62
20:51:33:362,0.03,-0.01,-0.99,0.57,-263.80,-73.20,-93.40,167.01
20:51:33:916,0.02,-0.01,-1.00,0.58,-264.70,-72.40,-91.90,167.09
20:51:34:470,0.03,-0.01,-0.99,0.57,-266.20,-72.90,-92.30,168.02
20:51:35:024,0.03,-0.01,-0.99,0.57,-264.50,-73.60,-92.40,167.25
20:51:35:578,0.03,-0.01,-1.00,0.58,-265.30,-73.60,-91.10,167.43
20:51:36:132,0.02,-0.01,-1.00,0.58,-265.30,-72.70,-91.50,167.37
20:51:36:686,0.03,-0.01,-0.99,0.57,-264.70,-71.60,-96.10,167.76
20:51:37:240,0.03,-0.01,-1.00,0.58,-265.00,-69.90,-94.30,167.34
20:51:37:794,0.03,-0.01,-0.99,0.57,-265.60,-73.50,-93.90,168.09
20:51:38:348,0.02,-0.01,-1.00,0.58,-264.90,-71.30,-92.00,167.05
20:51:38:902,0.02,-0.01,-1.00,0.58,-265.30,-72.40,-93.00,167.61
20:51:39:456,0.03,-0.01,-0.99,0.57,-264.20,-73.40,-92.00,166.99
20:51:40:010,0.03,-0.01,-1.00,0.58,-264.70,-72.50,-94.40,167.56
20:51:40:564,0.03,-0.01,-0.99,0.57,-264.40,-72.30,-91.60,166.86
20:51:41:118,0.03,-0.01,-1.00,0.58,-265.20,-70.70,-94.10,167.52
20:51:41:672,0.03,-0.01,-0.99,0.57,-263.90,-74.00,-94.00,167.29
20:51:42:226,0.03,-0.01,-1.00,0.58,-264.70,-72.90,-95.10,167.75
20:51:42:780,0.03,-0.01,-1.00,0.58,-265.80,-72.70,-93.40,167.99
20:51:43:334,0.03,-0.01,-0.99,0.57,-264.70,-73.30,-94.90,167.77
