Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:27:21:209,0.02,-0.01,-1.00,0.58,-254.80,-79.90,-93.70,163.39
20:27:21:763,0.02,-0.01,-0.99,0.57,-255.00,-80.90,-93.00,163.52
20:27:22:317,0.02,-0.01,-1.00,0.57,-255.80,-79.60,-91.40,163.43
20:27:22:871,0.02,-0.01,-0.99,0.57,-255.20,-79.00,-91.90,163.11
20:27:23:425,0.02,-0.01,-0.99,0.57,-255.80,-79.70,-91.20,163.40
20:27:23:979,0.02,-0.01,-1.00,0.58,-254.60,-80.00,-92.80,163.13
20:27:24:533,0.03,-0.01,-1.00,0.57,-255.70,-79.60,-93.50,163.77
20:27:25:087,0.03,-0.01,-0.99,0.57,-255.10,-80.40,-91.60,163.23
20:27:25:641,0.02,-0.01,-1.00,0.57,-256.70,-79.90,-91.40,163.94
20:27:26:195,0.02,-0.01,-1.00,0.58,-253.20,-79.60,-90.30,161.86
20:27:26:749,0.02,-0.01,-1.00,0.58,-255.90,-78.80,-90.90,163.26
20:27:27:303,0.02,-0.01,-0.99,0.57,-254.80,-79.00,-93.70,163.24
20:27:27:857,0.02,-0.01,-0.99,0.57,-254.80,-79.50,-92.40,163.08
20:27:28:411,0.02,-0.01,-0.99,0.57,-255.40,-80.30,-92.30,163.50
20:27:28:965,0.02,-0.01,-0.99,0.57,-254.60,-79.50,-92.00,162.90
20:27:29:519,0.03,-0.01,-1.00,0.58,-254.10,-80.80,-92.30,162.91
20:27:30:073,0.02,-0.01,-0.99,0.57,-255.30,-78.30,-90.10,162.71
20:27:30:627,0.02,-0.01,-1.00,0.57,-255.40,-78.60,-89.80,162.76
20:27:31:181,0.02,-0.01,-1.00,0.58,-254.30,-79.20,-93.00,162.88
20:27:31:735,0.02,-0.01,-0.99,0.57,-255.70,-79.40,-91.90,163.43
20:27:32:289,0.03,-0.01,-1.00,0.58,-255.40,-78.70,-91.60,163.11
20:27:32:843,0.02,-0.01,-0.99,0.57,-253.70,-78.60,-92.60,162.39
20:27:33:397,0.02,-0.01,-1.00,0.58,-254.60,-78.90,-93.90,163.16
20:27:33:957,0.03,-0.01,-0.99,0.57,-253.70,-78.80,-91.20,162.16
20:27:34:505,0.02,-0.01,-0.99,0.57,-255.30,-80.50,-93.90,163.78
20:27:35:059,0.02,-0.01,-1.00,0.58,-254.60,-79.30,-92.80,163.01
20:27:35:614,0.02,-0.01,-0.99,0.57,-256.00,-79.80,-93.30,163.92
20:27:36:168,0.02,-0.01,-0.99,0.57,-256.60,-78.90,-92.20,163.88
20:27:36:721,0.02,-0.01,-0.99,0.57,-255.40,-79.30,-94.60,163.78
20:27:37:276,0.02,-0.01,-1.00,0.58,-256.50,-79.70,-92.40,163.99
20:27:37:830,0.02,-0.01,-0.99,0.57,-255.70,-81.00,-90.60,163.45
20:27:38:384,0.02,-0.01,-1.00,0.58,-255.30,-79.30,-90.60,162.97
20:27:38:938,0.02,-0.01,-0.99,0.57,-255.90,-78.20,-91.70,163.31
20:27:39:492,0.03,-0.01,-1.00,0.58,-255.20,-78.50,-95.00,163.62
20:27:40:046,0.02,-0.01,-0.99,0.57,-254.50,-79.90,-94.00,163.29
20:27:40:600,0.02,-0.01,-0.99,0.57,-254.20,-79.20,-91.20,162.49
20:27:41:154,0.02,-0.01,-1.00,0.58,-256.10,-79.10,-93.90,163.97
20:27:41:708,0.02,-0.01,-0.99,0.57,-254.80,-78.60,-91.90,162.84
20:27:42:262,0.02,-0.01,-1.00,0.58,-255.80,-78.10,-93.70,163.62
20:27:42:816,0.02,-0.01,-1.00,0.58,-254.60,-78.40,-90.10,162.36
20:27:43:370,0.02,-0.01,-1.00,0.58,-255.60,-80.00,-92.60,163.61
20:27:43:924,0.02,-0.01,-0.99,0.57,-254.60,-79.50,-91.60,162.82
20:27:44:478,0.02,-0.00,-0.99,0.57,-255.00,-79.30,-92.20,163.11
20:27:45:032,0.02,-0.02,-0.99,0.57,-255.30,-78.50,-92.90,163.27
20:27:45:586,0.02,-0.01,-0.99,0.57,-255.90,-79.10,-93.70,163.83
20:27:46:140,0.02,-0.01,-0.99,0.57,-257.10,-78.70,-92.70,164.20
20:27:46:694,0.03,-0.02,-1.00,0.58,-255.40,-80.40,-92.50,163.55
20:27:47:248,0.02,-0.01,-1.00,0.58,-256.50,-79.80,-93.20,164.16
20:27:47:802,0.02,-0.01,-0.99,0.57,-254.00,-78.30,-93.20,162.62
20:27:48:356,0.02,-0.01,-0.99,0.57,-255.70,-79.60,-90.80,163.26
20:27:48:910,0.02,-0.02,-0.99,0.57,-255.20,-80.20,-92.70,163.45
20:27:49:464,0.02,-0.02,-0.99,0.57,-255.80,-79.30,-93.00,163.68
20:27:50:018,0.02,-0.01,-1.00,0.58,-255.20,-79.70,-92.30,163.30
20:27:50:572,0.02,-0.01,-0.99,0.57,-256.20,-78.80,-92.90,163.79
20:27:51:126,0.02,-0.01,-1.00,0.58,-255.80,-80.50,-93.20,163.91
20:27:51:680,0.02,-0.01,-1.00,0.57,-256.60,-79.50,-93.40,164.20
20:27:52:234,0.02,-0.01,-0.99,0.57,-255.80,-79.00,-92.30,163.50
20:27:52:790,0.03,-0.01,-1.00,0.58,-254.40,-78.60,-92.70,162.78
20:27:53:342,0.02,-0.02,-0.99,0.57,-254.10,-79.90,-91.60,162.63
20:27:53:896,0.02,-0.01,-1.00,0.58,-256.20,-80.10,-92.60,163.94
20:27:54:450,0.02,-0.01,-1.00,0.57,-255.60,-79.20,-91.90,163.35
20:27:55:004,0.02,-0.01,-1.00,0.58,-256.70,-80.20,-90.10,163.75
20:27:55:558,0.02,-0.01,-0.99,0.57,-257.00,-79.10,-92.10,164.10
20:27:56:112,0.02,-0.01,-0.99,0.57,-254.20,-78.60,-94.00,162.92
20:27:56:666,0.02,-0.01,-0.99,0.57,-255.70,-80.40,-92.30,163.67
20:27:57:220,0.02,-0.01,-1.00,0.58,-255.70,-78.60,-92.40,163.40
20:27:57:774,0.02,-0.01,-0.99,0.57,-255.30,-80.80,-91.40,163.36
20:27:58:328,0.03,-0.01,-1.00,0.58,-255.60,-80.70,-91.70,163.56
20:27:58:882,0.02,-0.01,-0.99,0.57,-256.10,-78.90,-92.60,163.69
20:27:59:436,0.02,-0.01,-0.99,0.57,-255.60,-80.00,-92.70,163.63
20:27:59:990,0.02,-0.01,-0.99,0.57,-255.00,-78.30,-93.00,163.10
20:28:00:544,0.02,-0.02,-1.01,0.58,-256.90,-78.90,-91.90,163.98
20:28:01:100,0.03,-0.01,-1.00,0.57,-255.50,-78.70,-92.60,163.35
20:28:01:652,0.02,-0.01,-1.00,0.58,-255.00,-78.90,-90.10,162.65
20:28:02:206,0.02,-0.01,-1.00,0.58,-255.20,-79.40,-92.90,163.36
20:28:02:760,0.02,-0.01,-1.00,0.58,-255.20,-78.90,-89.50,162.65
20:28:03:314,0.03,-0.01,-1.00,0.58,-255.60,-80.20,-91.60,163.46
20:28:03:868,0.02,-0.01,-1.00,0.57,-254.20,-78.20,-91.20,162.33
20:28:04:422,0.03,-0.01,-1.00,0.58,-256.50,-78.10,-94.10,164.06
20:28:04:976,0.02,-0.01,-0.99,0.57,-256.40,-79.00,-93.00,163.94
20:28:05:530,0.02,-0.01,-0.99,0.57,-255.10,-80.00,-94.80,163.77
20:28:06:084,0.02,-0.01,-1.00,0.58,-255.90,-78.00,-92.70,163.46
20:28:06:638,0.02,-0.01,-1.00,0.58,-255.50,-78.70,-92.50,163.33
20:28:07:192,0.02,-0.01,-0.99,0.57,-253.70,-79.30,-90.70,162.15
20:28:07:746,0.02,-0.01,-1.00,0.58,-256.10,-78.80,-91.50,163.47
20:28:08:300,0.02,-0.01,-1.00,0.58,-256.10,-79.60,-91.90,163.68
20:28:08:855,0.02,-0.02,-0.99,0.57,-255.90,-79.90,-92.10,163.66
20:28:09:408,0.02,-0.01,-1.00,0.58,-256.10,-79.20,-93.60,163.93
20:28:09:964,0.03,-0.01,-1.00,0.58,-255.40,-78.40,-91.50,163.04
20:28:10:516,0.02,-0.01,-0.99,0.57,-255.40,-79.60,-91.40,163.22
20:28:11:070,0.03,-0.01,-0.99,0.57,-256.10,-79.60,-92.00,163.69
20:28:11:624,0.02,-0.01,-0.99,0.57,-255.80,-78.40,-92.40,163.42
20:28:12:178,0.02,-0.01,-0.99,0.57,-255.80,-78.00,-92.40,163.36
20:28:12:732,0.02,-0.01,-1.00,0.58,-256.20,-79.70,-93.40,164.03
20:28:13:286,0.02,-0.01,-0.99,0.57,-255.80,-78.40,-92.90,163.51
20:28:13:840,0.02,-0.01,-0.99,0.57,-254.60,-80.30,-93.20,163.25
20:28:14:394,0.03,-0.01,-1.00,0.57,-256.90,-79.40,-90.60,163.82
20:28:14:948,0.02,-0.02,-0.99,0.57,-255.70,-78.80,-93.50,163.64
20:28:15:502,0.02,-0.01,-1.00,0.58,-255.90,-79.90,-91.20,163.49
20:28:16:056,0.02,-0.01,-0.99,0.57,-256.40,-79.60,-92.10,163.87
20:28:16:610,0.02,-0.01,-1.00,0.58,-254.90,-80.20,-90.60,162.91
20:28:17:164,0.03,-0.01,-0.99,0.57,-255.10,-79.90,-93.80,163.56
20:28:17:718,0.03,-0.01,-0.99,0.57,-253.50,-79.10,-92.00,162.26
20:28:18:272,0.02,-0.01,-0.98,0.56,-255.30,-79.60,-92.10,163.30
20:28:18:826,0.02,-0.01,-1.00,0.57,-255.30,-79.80,-91.20,163.16
20:28:19:380,0.02,-0.01,-1.00,0.58,-254.80,-79.00,-94.30,163.36
20:28:19:934,0.02,-0.01,-1.00,0.57,-255.20,-78.30,-91.60,162.94
20:28:20:491,0.02,-0.01,-0.99,0.57,-257.20,-79.20,-93.70,164.52
20:28:21:042,0.03,-0.02,-1.00,0.58,-255.00,-77.40,-92.40,162.84
20:28:21:596,0.02,-0.01,-1.00,0.57,-255.80,-78.60,-91.50,163.28
20:28:22:150,0.02,-0.01,-0.99,0.57,-256.10,-79.90,-94.20,164.16
20:28:22:704,0.02,-0.01,-0.99,0.57,-254.60,-79.90,-93.50,163.25
20:28:23:258,0.02,-0.01,-1.00,0.57,-255.80,-78.80,-91.60,163.33
20:28:23:812,0.02,-0.01,-0.99,0.57,-255.50,-79.10,-93.30,163.55
20:28:24:366,0.02,-0.01,-1.00,0.58,-253.30,-80.90,-92.60,162.56
20:28:24:920,0.02,-0.01,-1.00,0.58,-255.70,-80.00,-92.50,163.64
20:28:25:474,0.02,-0.01,-1.00,0.58,-255.40,-80.10,-93.90,163.77
20:28:26:028,0.03,-0.01,-0.99,0.57,-254.70,-79.90,-94.50,163.49
20:28:26:582,0.02,-0.02,-0.99,0.57,-255.70,-78.70,-94.30,163.78
20:28:27:136,0.02,-0.01,-1.00,0.58,-256.40,-78.00,-90.90,163.39
20:28:27:690,0.03,-0.01,-1.00,0.58,-255.20,-80.70,-91.20,163.26
20:28:28:244,0.02,-0.01,-1.00,0.58,-254.10,-79.50,-93.60,162.94
20:28:28:798,0.03,-0.02,-0.99,0.57,-255.20,-79.20,-93.90,163.52
20:28:29:352,0.02,-0.01,-0.99,0.57,-255.80,-79.60,-91.50,163.44
20:28:29:906,0.02,-0.01,-0.99,0.57,-255.30,-78.90,-93.60,163.47
20:28:30:460,0.02,-0.01,-0.99,0.57,-256.00,-78.90,-91.70,163.47
20:28:31:014,0.02,-0.01,-1.00,0.58,-255.30,-79.30,-92.00,163.23
20:28:31:568,0.02,-0.01,-1.02,0.59,-255.10,-78.90,-94.70,163.57
20:28:32:122,0.02,-0.01,-1.00,0.58,-254.10,-78.80,-93.60,162.83
20:28:32:676,0.02,-0.01,-0.99,0.57,-255.10,-79.40,-92.30,163.20
20:28:33:230,0.02,-0.02,-0.99,0.57,-255.50,-80.10,-92.10,163.48
20:28:33:784,0.03,-0.01,-0.99,0.57,-256.00,-79.50,-90.30,163.31
20:28:34:338,0.02,-0.01,-1.00,0.58,-255.60,-79.50,-93.50,163.70
20:28:34:892,0.03,-0.01,-0.99,0.57,-255.20,-80.50,-91.90,163.35
20:28:35:446,0.03,-0.01,-0.99,0.57,-254.50,-79.20,-92.50,162.89
20:28:36:000,0.02,-0.01,-0.99,0.57,-257.10,-77.80,-92.40,164.00
20:28:36:554,0.02,-0.01,-1.00,0.58,-253.80,-79.60,-92.20,162.53
20:28:37:108,0.02,-0.01,-0.99,0.57,-255.60,-79.70,-91.70,163.39
20:28:37:662,0.02,-0.01,-1.00,0.58,-255.20,-78.60,-94.80,163.60
20:28:38:216,0.02,-0.01,-0.99,0.57,-256.00,-78.80,-92.00,163.51
20:28:38:770,0.02,-0.01,-1.00,0.58,-255.50,-78.90,-92.80,163.42
20:28:39:324,0.02,-0.01,-0.93,0.54,-257.10,-78.70,-92.00,164.07
20:28:39:878,0.02,-0.01,-1.03,0.59,-255.60,-78.70,-93.30,163.53
20:28:40:432,0.02,-0.02,-0.99,0.57,-255.30,-80.00,-92.90,163.51
20:28:40:986,0.03,-0.01,-1.00,0.58,-254.70,-79.80,-92.60,163.11
20:28:41:540,0.02,-0.01,-0.99,0.57,-255.60,-79.40,-94.90,163.95
20:28:42:094,0.02,-0.01,-0.99,0.57,-254.20,-78.60,-91.40,162.43
20:28:42:648,0.02,-0.01,-0.99,0.57,-255.80,-79.60,-91.60,163.46
20:28:43:202,0.02,-0.01,-0.99,0.57,-255.00,-78.20,-94.50,163.37
20:28:43:756,0.02,-0.01,-0.99,0.57,-256.20,-79.30,-92.70,163.83
20:28:44:310,0.02,-0.01,-0.99,0.57,-255.00,-80.40,-91.80,163.21
20:28:44:864,0.02,-0.01,-1.00,0.57,-254.90,-78.70,-92.40,163.00
20:28:45:418,0.02,-0.01,-0.98,0.57,-256.80,-78.40,-93.70,164.19
20:28:45:972,0.02,-0.01,-0.99,0.57,-255.60,-79.20,-92.70,163.50
20:28:46:526,0.02,-0.02,-1.00,0.58,-255.50,-79.20,-92.10,163.34
20:28:47:080,0.03,-0.01,-1.00,0.58,-256.10,-79.00,-92.60,163.71
20:28:47:634,0.02,-0.02,-1.00,0.58,-255.30,-80.10,-92.30,163.42
20:28:48:188,0.03,-0.01,-0.99,0.57,-254.90,-80.00,-91.30,163.00
20:28:48:742,0.02,-0.01,-0.99,0.57,-256.00,-78.90,-93.30,163.77
20:28:49:296,0.02,-0.01,-0.99,0.57,-255.00,-79.50,-91.50,163.01
20:28:49:850,0.02,-0.01,-1.00,0.58,-254.70,-78.80,-91.60,162.76
20:28:50:404,0.02,-0.02,-1.00,0.58,-256.60,-79.70,-94.40,164.43
20:28:50:958,0.02,-0.01,-1.00,0.58,-256.70,-78.80,-92.70,164.01
20:28:51:512,0.02,-0.02,-1.00,0.58,-253.40,-78.00,-92.60,162.14
20:28:52:066,0.02,-0.01,-1.00,0.57,-255.60,-80.90,-95.50,164.31
20:28:52:620,0.02,-0.01,-0.99,0.57,-254.40,-78.60,-91.00,162.46
20:28:53:174,0.02,-0.01,-0.99,0.57,-254.20,-78.50,-92.70,162.66
20:28:53:728,0.02,-0.01,-0.98,0.57,-253.90,-80.90,-95.00,163.34
20:28:54:282,0.03,-0.01,-0.99,0.57,-255.00,-78.90,-93.80,163.35
20:28:54:836,0.02,-0.01,-1.00,0.58,-256.00,-78.70,-91.90,163.48
20:28:55:397,0.02,-0.01,-1.00,0.57,-254.40,-80.20,-91.50,162.81
20:28:55:944,0.02,-0.01,-0.99,0.57,-253.70,-79.20,-92.70,162.51
20:28:56:505,0.02,-0.01,-1.00,0.57,-253.80,-79.00,-93.50,162.68
20:28:57:052,0.03,-0.01,-0.99,0.57,-256.50,-78.30,-90.40,163.40
20:28:57:606,0.02,-0.01,-0.99,0.57,-254.30,-78.80,-89.20,162.11
20:28:58:160,0.02,-0.01,-0.99,0.57,-256.50,-80.30,-91.80,163.98
20:28:58:714,0.02,-0.02,-0.99,0.57,-254.30,-79.60,-90.20,162.42
20:28:59:268,0.02,-0.01,-0.99,0.57,-255.70,-80.00,-93.10,163.76
20:28:59:822,0.02,-0.01,-0.99,0.57,-256.50,-78.30,-91.50,163.60
20:29:00:376,0.02,-0.01,-0.99,0.57,-254.80,-79.00,-91.10,162.75
20:29:00:930,0.02,-0.01,-1.00,0.58,-254.80,-80.90,-90.70,162.99
20:29:01:484,0.02,-0.01,-0.99,0.57,-257.60,-79.90,-91.40,164.41
20:29:02:038,0.02,-0.01,-0.98,0.57,-254.40,-79.10,-91.30,162.60
20:29:02:592,0.03,-0.01,-1.00,0.58,-255.80,-78.40,-91.40,163.23
20:29:03:146,0.03,-0.01,-0.99,0.57,-255.60,-79.70,-92.20,163.49
20:29:03:700,0.02,-0.01,-1.01,0.58,-255.60,-79.00,-93.30,163.58
20:29:04:255,0.02,-0.01,-0.99,0.57,-256.10,-78.10,-93.60,163.76
20:29:04:808,0.02,-0.01,-1.01,0.58,-256.30,-78.90,-92.60,163.80
20:29:05:362,0.02,-0.01,-0.99,0.57,-256.00,-77.70,-94.10,163.74
20:29:05:916,0.02,-0.01,-1.00,0.58,-255.70,-79.30,-93.80,163.78
20:29:06:470,0.03,-0.02,-0.99,0.57,-255.80,-78.70,-92.60,163.51
20:29:07:028,0.02,-0.02,-0.99,0.57,-255.50,-79.50,-91.40,163.25
20:29:07:578,0.02,-0.01,-0.99,0.57,-255.70,-79.90,-94.80,164.07
20:29:08:132,0.02,-0.01,-1.00,0.58,-255.70,-79.40,-92.90,163.62
20:29:08:687,0.02,-0.01,-1.00,0.57,-256.80,-80.40,-89.80,163.78
20:29:09:240,0.03,-0.01,-0.99,0.57,-255.10,-78.80,-90.60,162.78
20:29:09:795,0.02,-0.01,-0.99,0.57,-256.40,-78.00,-95.90,164.34
20:29:10:349,0.02,-0.01,-1.00,0.58,-255.60,-79.80,-94.40,163.92
20:29:10:902,0.02,-0.01,-0.99,0.57,-255.90,-81.70,-90.90,163.73
20:29:11:457,0.03,-0.01,-0.99,0.57,-256.10,-79.50,-92.90,163.85
20:29:12:011,0.02,-0.01,-1.00,0.58,-255.50,-80.30,-91.30,163.36
20:29:12:565,0.02,-0.01,-0.99,0.57,-254.30,-79.10,-90.80,162.45
20:29:13:119,0.02,-0.01,-0.99,0.57,-254.70,-79.20,-93.70,163.22
20:29:13:673,0.02,-0.02,-0.99,0.57,-254.90,-79.50,-93.40,163.32
20:29:14:227,0.02,-0.01,-1.00,0.58,-253.90,-79.40,-92.40,162.59
20:29:14:781,0.02,-0.01,-1.00,0.57,-255.30,-79.00,-92.60,163.29
20:29:15:335,0.02,-0.01,-0.99,0.57,-255.20,-79.50,-92.30,163.27
20:29:15:889,0.03,-0.01,-0.99,0.57,-255.90,-80.10,-93.20,163.90
20:29:16:443,0.03,-0.01,-1.00,0.58,-256.20,-79.50,-90.90,163.53
20:29:16:997,0.02,-0.01,-1.00,0.58,-255.90,-78.50,-93.30,163.66
20:29:17:555,0.02,-0.01,-0.99,0.57,-254.60,-79.50,-91.20,162.75
20:29:18:105,0.02,-0.01,-0.99,0.57,-255.90,-77.70,-95.30,163.91
20:29:18:659,0.02,-0.01,-0.99,0.57,-254.70,-80.40,-95.60,163.78
20:29:19:213,0.02,-0.01,-1.00,0.58,-255.20,-79.30,-91.70,163.12
20:29:19:767,0.02,-0.01,-0.99,0.57,-255.80,-78.70,-94.10,163.79
20:29:20:321,0.02,-0.01,-1.00,0.57,-255.40,-80.70,-90.60,163.25
20:29:20:875,0.02,-0.01,-1.00,0.57,-255.40,-79.40,-93.10,163.50
20:29:21:429,0.02,-0.01,-1.00,0.57,-254.50,-77.40,-93.40,162.77
20:29:21:983,0.02,-0.01,-1.00,0.58,-255.10,-79.00,-91.70,163.02
20:29:22:537,0.02,-0.01,-0.99,0.57,-255.80,-78.40,-93.00,163.53
20:29:23:091,0.02,-0.01,-0.99,0.57,-254.70,-78.50,-93.80,163.13
20:29:23:645,0.02,-0.01,-0.99,0.57,-255.50,-79.40,-90.80,163.12
20:29:24:199,0.02,-0.01,-1.00,0.58,-256.30,-79.70,-93.40,164.08
20:29:24:753,0.02,-0.02,-1.00,0.58,-255.90,-80.60,-93.20,163.98
20:29:25:307,0.02,-0.00,-0.99,0.57,-256.50,-79.30,-91.10,163.69
20:29:25:861,0.02,-0.01,-0.99,0.57,-254.60,-78.20,-91.50,162.59
20:29:26:415,0.02,-0.01,-1.00,0.58,-255.70,-78.40,-91.40,163.18
20:29:26:969,0.02,-0.01,-1.00,0.58,-255.30,-79.30,-94.20,163.65
20:29:27:523,0.02,-0.01,-0.99,0.57,-255.20,-79.50,-94.40,163.66
20:29:28:077,0.02,-0.02,-0.99,0.57,-255.40,-79.00,-92.70,163.36
20:29:28:631,0.02,-0.01,-0.99,0.57,-256.30,-79.80,-91.70,163.77
20:29:29:185,0.02,-0.02,-1.00,0.58,-256.10,-79.30,-92.50,163.74
20:29:29:739,0.02,-0.01,-1.00,0.58,-257.50,-80.90,-93.30,164.88
20:29:30:293,0.02,-0.01,-0.99,0.57,-255.20,-79.00,-91.70,163.07
20:29:30:847,0.02,-0.01,-1.00,0.58,-256.70,-78.70,-95.00,164.43
20:29:31:401,0.02,-0.01,-0.99,0.57,-255.90,-78.50,-91.90,163.39
20:29:31:955,0.02,-0.01,-0.99,0.57,-256.00,-78.50,-93.00,163.65
20:29:32:509,0.02,-0.01,-1.00,0.58,-255.70,-79.30,-94.00,163.82
20:29:33:063,0.02,-0.01,-1.00,0.58,-256.10,-80.90,-92.70,164.04
20:29:33:617,0.02,-0.01,-1.00,0.58,-255.00,-80.10,-93.40,163.47
20:29:34:171,0.02,-0.01,-1.00,0.58,-255.00,-78.50,-94.00,163.32
20:29:34:725,0.02,-0.01,-1.00,0.57,-256.00,-79.00,-91.70,163.49
20:29:35:279,0.02,-0.01,-1.00,0.58,-255.70,-78.60,-88.80,162.73
20:29:35:833,0.02,-0.01,-0.99,0.57,-256.50,-78.90,-89.30,163.29
20:29:36:387,0.02,-0.01,-0.99,0.57,-255.70,-79.80,-91.30,163.39
20:29:36:941,0.02,-0.01,-0.99,0.57,-255.50,-78.90,-92.60,163.38
20:29:37:495,0.02,-0.01,-0.99,0.57,-256.70,-79.90,-91.70,164.00
20:29:38:049,0.02,-0.02,-0.99,0.57,-255.40,-79.10,-92.50,163.34
20:29:38:603,0.02,-0.02,-0.99,0.57,-255.10,-79.60,-92.10,163.19
20:29:39:157,0.03,-0.01,-0.99,0.57,-253.50,-79.00,-94.20,162.66
20:29:39:711,0.02,-0.01,-0.99,0.57,-255.40,-80.00,-93.00,163.58
20:29:40:265,0.02,-0.01,-0.99,0.57,-254.80,-79.20,-93.50,163.24
20:29:40:819,0.03,-0.01,-0.99,0.57,-256.30,-79.60,-93.50,164.08
20:29:41:373,0.02,-0.01,-1.00,0.58,-255.60,-79.70,-92.70,163.58
20:29:41:927,0.02,-0.01,-0.99,0.57,-254.60,-78.10,-93.30,162.92
20:29:42:481,0.02,-0.01,-1.00,0.58,-255.80,-79.30,-95.70,164.20
20:29:43:035,0.02,-0.01,-0.99,0.57,-255.90,-78.60,-89.30,162.93
20:29:43:589,0.02,-0.01,-1.01,0.58,-255.70,-79.90,-92.90,163.70
20:29:44:143,0.02,-0.01,-1.00,0.58,-254.90,-79.00,-91.90,162.95
20:29:44:697,0.03,-0.01,-0.99,0.57,-256.10,-78.90,-91.60,163.51
20:29:45:251,0.02,-0.02,-0.99,0.57,-256.00,-80.10,-92.40,163.80
20:29:45:805,0.02,-0.01,-1.00,0.58,-255.90,-78.50,-90.20,163.08
20:29:46:359,0.02,-0.01,-0.99,0.57,-254.60,-80.60,-92.00,163.08
20:29:46:913,0.03,-0.01,-1.00,0.58,-255.80,-79.90,-91.10,163.42
20:29:47:467,0.02,-0.01,-1.00,0.57,-255.00,-78.50,-93.10,163.15
20:29:48:022,0.03,-0.00,-1.00,0.58,-255.20,-79.30,-88.80,162.58
20:29:48:575,0.02,-0.01,-1.00,0.57,-255.90,-78.70,-91.60,163.37
20:29:49:129,0.03,-0.01,-1.01,0.58,-256.20,-79.00,-92.70,163.78
20:29:49:683,0.02,-0.01,-0.99,0.57,-255.20,-78.10,-90.10,162.63
20:29:50:237,0.02,-0.01,-0.99,0.57,-255.60,-79.10,-91.60,163.28
20:29:50:791,0.03,-0.01,-0.99,0.57,-254.40,-79.90,-92.20,162.89
20:29:51:345,0.02,-0.01,-0.99,0.57,-256.30,-79.80,-92.70,163.96
20:29:51:899,0.02,-0.01,-1.00,0.58,-255.40,-79.40,-91.30,163.17
20:29:52:453,0.02,-0.01,-0.99,0.57,-255.30,-79.00,-92.70,163.31
20:29:53:007,0.02,-0.01,-0.97,0.56,-254.70,-79.60,-91.90,162.95
20:29:53:565,0.02,-0.01,-1.00,0.58,-255.50,-78.20,-91.90,163.14
20:29:54:115,0.02,-0.01,-1.00,0.57,-255.20,-78.70,-92.20,163.12
20:29:54:669,0.02,-0.01,-0.98,0.57,-255.70,-78.40,-93.30,163.54
20:29:55:223,0.02,-0.01,-1.00,0.58,-253.90,-78.60,-93.10,162.59
20:29:55:777,0.03,-0.01,-0.99,0.57,-255.00,-78.60,-92.90,163.13
20:29:56:331,0.02,-0.01,-1.00,0.58,-254.90,-79.70,-93.20,163.31
20:29:56:885,0.02,-0.01,-1.00,0.58,-255.30,-78.90,-92.30,163.22
20:29:57:439,0.03,-0.01,-1.00,0.58,-254.90,-78.40,-95.20,163.49
20:29:57:993,0.02,-0.01,-0.99,0.57,-255.20,-79.30,-92.80,163.33
20:29:58:547,0.02,-0.01,-0.99,0.57,-255.70,-79.80,-91.60,163.44
20:29:59:101,0.03,-0.01,-0.99,0.57,-255.40,-79.50,-93.70,163.63
20:29:59:655,0.02,-0.01,-0.99,0.57,-255.90,-80.30,-93.10,163.91
20:30:00:209,0.02,-0.01,-0.99,0.57,-253.40,-79.20,-92.60,162.34
20:30:00:763,0.01,-0.01,-0.97,0.56,-256.40,-79.40,-91.10,163.65
20:30:01:317,0.02,-0.01,-1.00,0.58,-257.00,-79.90,-91.20,164.06
20:30:01:871,0.02,-0.02,-0.99,0.57,-255.80,-78.90,-93.70,163.75
20:30:02:425,0.02,-0.01,-0.99,0.57,-256.20,-79.70,-89.90,163.37
20:30:02:979,0.03,-0.01,-1.00,0.58,-254.50,-79.40,-91.50,162.73
20:30:03:533,0.03,-0.01,-0.98,0.57,-255.30,-78.00,-92.50,163.11
20:30:04:089,0.02,-0.01,-1.00,0.58,-255.80,-79.30,-92.40,163.56
20:30:04:641,0.02,-0.01,-1.00,0.58,-254.40,-79.10,-92.20,162.76
20:30:05:195,0.02,-0.01,-0.99,0.57,-255.30,-78.50,-92.50,163.19
20:30:05:749,0.02,-0.01,-0.99,0.57,-254.20,-80.50,-93.00,163.04
20:30:06:303,0.02,-0.01,-0.99,0.57,-255.10,-78.80,-96.40,163.89
20:30:06:857,0.02,-0.01,-1.00,0.58,-254.60,-76.90,-91.00,162.29
20:30:07:411,0.02,-0.01,-1.00,0.58,-255.10,-78.20,-92.00,162.95
20:30:07:965,0.02,-0.01,-1.00,0.57,-255.60,-78.90,-92.30,163.38
20:30:08:519,0.03,-0.01,-0.99,0.57,-254.30,-77.60,-91.70,162.38
20:30:09:073,0.03,-0.01,-0.99,0.57,-254.40,-79.70,-92.30,162.88
20:30:09:627,0.02,-0.01,-0.99,0.57,-255.10,-78.20,-94.80,163.48
20:30:10:181,0.02,-0.01,-1.00,0.58,-255.50,-78.30,-94.70,163.69
20:30:10:735,0.03,-0.02,-0.99,0.57,-253.70,-78.10,-92.10,162.22
20:30:11:289,0.02,-0.01,-1.00,0.58,-255.40,-79.10,-94.10,163.65
20:30:11:843,0.02,-0.01,-1.00,0.58,-254.60,-77.90,-92.70,162.77
20:30:12:397,0.02,-0.01,-1.00,0.58,-255.10,-79.80,-92.50,163.30
